SnowTrack101Data_Begin			
	Name	New track	
	CreateTile	SnowAssets	[#type: "SnowHorizontal", #aipath: ["SnowHorizontal"], #direction: "EastWest", #position: vector(188.995,1580.0,30.0012), #Pylon_Object: [[vector (160.415,1580.34,25.8683), [0.00,0.00,-0.05,1.00] ], [vector (144.447,1579.54,24.1993), [-0.00,0.00,-0.05,1.00] ], [vector (142.39,1588.56,23.9469), [-0.00,-0.00,-0.06,1.00] ], [vector (159.302,1589.15,25.7993), [0.00,0.00,-0.06,1.00] ]], #TruckRed: [[vector (275.587,1574.05,41.3477), [0.04,-0.71,-0.04,0.71] ]], #Repair_PickUp: [[vector (151.58,1584.5,26.4048), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurve3", #aipath: ["SnowCurve3"], #direction: "EastNorth", #position: vector(-61.0058,1580.02,10.001), #CrateSmall_Object: [[vector (-54.406,1699.65,5.12575), [-0.01,0.38,0.00,0.92] ], [vector (-52.6308,1698.82,5.13969), [-0.01,0.61,0.01,0.79] ]], #OilDrumNormal_Object: [[vector (-53.7627,1699.41,6.42682), [-0.01,0.00,0.00,1.00] ]], #LupoBlue: [[vector (-10.4305,1610.75,10.0744), [-0.00,0.38,-0.00,0.92] ]], #Nitro_PickUp: [[vector (-59.7921,1685.86,7.23194), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurve1", #aipath: ["SnowCurve1"], #direction: "SouthWest", #position: vector(-61.0054,1830.02,0.000150204), #CrateSmall_Object: [[vector (-176.381,1822.92,-4.74648), [-0.01,0.50,-0.02,0.87] ]], #OilDrumNormal_Object: [[vector (-176.221,1822.87,-3.41606), [-0.00,0.00,-0.03,1.00] ]], #OilDrumExplosive_Object: [[vector (-175.553,1821.09,-4.70922), [-0.00,0.00,-0.03,1.00] ]]]
	CreateTile	SnowAssets	[#type: "SnowTown1", #aipath: ["SnowTown1"], #direction: "EastSouth", #position: vector(-310.938,1750.02,-5.00018), #CrateSmall_Object: [[vector (-291.945,1702.4,-2.35315), [0.01,0.26,-0.01,0.97] ], [vector (-256.078,1711.75,3.72201), [0.00,0.00,0.00,1.00] ], [vector (-256.472,1694.03,8.07473), [0.11,-0.53,0.04,0.84] ]], #OilDrumNormal_Object: [[vector (-292.981,1703.7,-2.33707), [0.01,0.00,-0.00,1.00] ]], #SheetBig_Object: [[vector (-290.361,1703.5,-2.63914), [0.00,0.83,-0.01,0.56] ]], #Dumpster_Object: [[vector (-255.576,1721.52,-0.620811), [-0.01,1.00,0.00,0.00] ], [vector (-261.753,1750.6,-1.36414), [0.00,0.89,0.03,-0.45] ]], #GarbageBag_Object: [[vector (-265.571,1751.41,-1.2534), [-0.02,-0.00,-0.02,1.00] ], [vector (-262.875,1750.09,1.87842), [-0.07,0.38,-0.03,0.92] ]], #PhoneBooth_Object: [[vector (-289.061,1761.12,-2.03506), [-0.05,-0.08,0.02,1.00] ]], #SandBag_Object: [[vector (-257.607,1721.42,2.58516), [-0.05,-0.04,-0.01,1.00] ]], #BusDog: [[vector (-275.677,1707.29,-1.65991), [0.03,-0.26,-0.02,0.97] ]], #Repair_PickUp: [[vector (-296.359,1678.15,-2.63346), [-0.03,0.93,-0.08,0.36] ]], #Detonator_PickUp: [[vector (-265.516,1786.32,-2.98034), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowUnique2", #aipath: ["SnowUnique2"], #direction: "NorthSouth", #position: vector(-410.983,1500.13,-5.00067), #CrateSmall_Object: [[vector (-359.77,1593.36,-5.00052), [0.00,0.00,0.00,1.00] ]], #OilDrumExplosive_Object: [[vector (-361.078,1591.84,-5.00053), [0.00,0.00,0.00,1.00] ]], #TransporterWhite: [[vector (-369.281,1502.32,-1.26427), [0.00,0.99,0.01,0.13] ]], #BusGrey: [[vector (-380.184,1404.28,-4.66828), [0.01,-0.13,-0.00,0.99] ]], #Nitro_PickUp: [[vector (-372.791,1604.8,-3.50046), [-0.03,0.93,-0.08,0.36] ]], #CashSmall_PickUp: [[vector (-369.015,1586.12,-3.50054), [-0.03,0.93,-0.08,0.36] ], [vector (-368.461,1575.59,-3.50055), [-0.03,0.93,-0.08,0.36] ], [vector (-367.504,1560.88,-3.32171), [-0.03,0.93,-0.08,0.36] ], [vector (-367.051,1544.07,-2.37751), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowForrest", #aipath: ["SnowForrest"], #direction: "NorthSouth", #position: vector(-390.99,1250.13,-5.0009), #LogBig_Object: [[vector (-387.141,1329.98,-4.86609), [0.01,0.26,-0.01,0.97] ], [vector (-397.948,1310.71,-5.30494), [0.00,0.49,-0.01,0.87] ]], #LogSmall_Object: [[vector (-398.756,1324.35,-5.05927), [0.01,-0.26,-0.00,0.97] ]], #Nitro_PickUp: [[vector (-391.245,1237.11,-3.29518), [-0.03,0.93,-0.08,0.36] ]], #Repair_PickUp: [[vector (-391.048,1138.16,-3.27044), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurves1", #aipath: ["SnowCurves1"], #direction: "NorthSouth", #position: vector(-411.151,1000.11,-30.0016), #CrateSmall_Object: [[vector (-406.7,1053.46,-13.2152), [0.04,0.26,-0.01,0.96] ]], #OilDrumNormal_Object: [[vector (-406.512,1055.27,-13.0746), [0.04,0.00,0.00,1.00] ]], #SheetSmall_Object: [[vector (-389.235,1055.75,-13.1705), [-0.02,0.96,-0.05,-0.26] ]], #Dumpster_Object: [[vector (-388.796,1052.18,-13.2099), [-0.01,0.96,-0.04,-0.26] ]], #GarbageBag_Object: [[vector (-390.967,1053.78,-13.1795), [0.04,0.00,0.00,1.00] ], [vector (-389.008,1052.91,-9.9843), [0.01,-0.19,-0.02,0.98] ]], #LupoBlue: [[vector (-422.901,918.06,-30.1453), [0.02,0.00,-0.00,1.00] ]], #TruckRed: [[vector (-417.061,962.431,-24.6247), [0.08,-0.13,0.01,0.99] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurve2", #aipath: ["SnowCurve2"], #direction: "NorthWest", #position: vector(-430.982,750.098,-35.0015), #OilDrumExplosive_Object: [[vector (-543.424,751.761,-39.6011), [0.00,0.00,-0.03,1.00] ], [vector (-540.632,742.644,-39.4366), [0.00,0.00,-0.03,1.00] ], [vector (-542.423,743.199,-39.5275), [-0.01,0.26,-0.03,0.97] ], [vector (-544.003,759.403,-39.6173), [-0.01,0.38,-0.02,0.92] ]], #StopSign_Object: [[vector (-542.202,747.476,-39.5323), [-0.02,0.71,-0.02,0.71] ], [vector (-543.276,755.538,-39.5711), [-0.02,0.79,-0.02,0.61] ]], #SandBag_Object: [[vector (-541.379,751.036,-39.4622), [-0.01,0.50,-0.02,0.87] ], [vector (-541.102,743.05,-37.6444), [-0.02,0.79,-0.02,0.61] ]], #TransporterRed: [[vector (-512.689,750.796,-36.991), [0.03,-0.61,-0.04,0.79] ]], #Detonator_PickUp: [[vector (-516.924,761.929,-36.0609), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurve4", #aipath: ["SnowCurve4"], #direction: "EastSouth", #position: vector(-680.982,750.097,-45.0018), #Nitro_PickUp: [[vector (-679.895,642.499,-47.872), [-0.03,0.93,-0.08,0.36] ]]]
	CreateTile	SnowAssets	[#type: "SnowForrest", #aipath: ["SnowForrest"], #direction: "NorthSouth", #position: vector(-680.99,500.096,-50.0015), #TransporterRed: [[vector (-688.036,576.72,-50.0323), [-0.01,1.00,-0.01,-0.00] ]], #TransporterWhite: [[vector (-675.868,547.82,-50.3995), [0.01,-0.00,0.01,1.00] ]], #BusGrey: [[vector (-686.957,380.729,-49.9656), [-0.01,1.00,-0.01,0.00] ]]]
	CreateTile	SnowAssets	[#type: "SnowForrest", #aipath: ["SnowForrest"], #direction: "NorthSouth", #position: vector(-680.988,250.096,-50.0017), #CrateSmall_Object: [[vector (-673.813,315.302,-50.1115), [0.01,0.38,-0.01,0.92] ]], #OilDrumNormal_Object: [[vector (-672.642,316.645,-50.0611), [0.01,0.00,-0.01,1.00] ]], #OilDrumExplosive_Object: [[vector (-686.418,339.647,-49.8273), [0.01,0.00,-0.01,1.00] ], [vector (-687.765,340.339,-49.8441), [-0.00,0.38,-0.01,0.92] ]], #SandBag_Object: [[vector (-685.727,341.288,-49.8133), [-0.00,0.26,-0.01,0.97] ]]]
	CreateTile	SnowAssets	[#type: "SnowUnique2", #aipath: ["SnowUnique2"], #direction: "NorthSouth", #position: vector(-720.977,0.210003,-50.002)]
	CreateTile	SnowAssets	[#deco: TRUE, #parent: 1, #type: "SnowRockyEntrance", #aipath: ["SnowRockyEntrance"], #direction: "NorthSouth", #position: vector(330.163,330.02,30.0006)]
	CreateTile	SnowAssets	[#deco: TRUE, #parent: 17, #type: "SnowTunnelExit", #aipath: ["SnowTunnelExit"], #direction: "NorthSouth", #position: vector(-700.977,-249.789,-50.002)]
SnowTrack101Build_End			
