JungleTrack103Data_Begin			
	Name	New track	
	CreateTile	JungleAssets	[#type: "JungleBeachHorizontal1", #aipath: ["JungleBeachHorizontal1"], #direction: "EastWest", #position: vector(-26.848,499.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 13, #type: "JungleBeachEntrance", #aipath: ["JungleBeachEntrance"], #direction: "EastWest", #position: vector(-276.848,499.978,-3.15086)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 13, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 13, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 12, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 12, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 11, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 10, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 8, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 12, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 8, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 7, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 7, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 5, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 7, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 7, #type: "JungleBeachSea1", #aipath: ["JungleBeachSea1"], #direction: "EastWest", #position: vector(-276.848,749.978,-3.15061)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 4, #type: "JungleBeachOuterCurve2", #aipath: ["JungleBeachOuterCurve2"], #direction: "EastWest", #position: vector(-26.8383,-999.989,-3.13851)]
	CreateTile	JungleAssets	[#deco: TRUE, #parent: 1, #type: "JungleBridgeEntrance", #aipath: ["JungleBridgeEntrance"], #direction: "EastWest", #position: vector(57.6411,250.0,-23.1315)]
JungleTrack103Build_End			
